all_mean	work_mean	week_mean
3.782258064516129	4.195121951219512	3.5783132530120483
4.218390804597701	4.245398773006135	3.8181818181818183
2.839479392624729	2.950354609929078	2.664804469273743
4.208333333333333	4.195804195804196	4.28
3.7126436781609193	3.6956521739130435	3.923076923076923
3.5955882352941178	3.4705882352941178	3.6134453781512605
3.532608695652174	3.525714285714286	3.6666666666666665
3.433333333333333	3.4273381294964027	3.6
3.742857142857143	3.85	1.6
3.9655172413793105	3.918918918918919	3.9732142857142856
3.146750524109015	3.1368821292775664	3.1588785046728973
2.5062111801242235	2.694267515923567	2.327272727272727
3.570588235294118	3.608695652173913	3.40625
3.4285714285714284	3.9285714285714284	3.1785714285714284
3.2845303867403315	3.2729885057471266	3.5714285714285716
3.7	3.695867768595041	4.2
3.914586070959264	3.769230769230769	3.9171122994652405
3.904	3.6	3.923404255319149
4.525862068965517	4.4	4.552083333333333
4.0423728813559325	4.045454545454546	4.033333333333333
3.481132075471698	3.6818181818181817	2.5
3.264705882352941	3.2896935933147633	3.0816326530612246
3.5076045627376424	3.5217391304347827	3.15
3.5121951219512195	3.546511627906977	3.4975124378109452
3.7943262411347516	3.797979797979798	3.7857142857142856
2.883720930232558	2.8609271523178808	2.9375
4.302816901408451	4.069767441860465	4.404040404040404
4.0625	4.333333333333333	4.0
3.883720930232558	4.095238095238095	3.6818181818181817
3.88021778584392	3.83710407239819	3.909090909090909
4.170731707317073	4.216216216216216	3.75
3.919191919191919	4.142857142857143	3.867219917012448
4.339622641509434	4.257142857142857	4.5
3.634920634920635	3.5636363636363635	4.125
4.161764705882353	4.153846153846154	4.1875
3.3896713615023475	3.386904761904762	3.4
3.68	3.652173913043478	4.0
3.4166666666666665	3.24	3.8181818181818183
3.7288135593220337	3.735042735042735	3.0
3.5236593059936907	3.5254777070063694	3.3333333333333335
3.3506493506493507	3.2181818181818183	3.6818181818181817
4.097560975609756	3.6666666666666665	4.119658119658119
3.9009287925696596	3.9696969696969697	3.593220338983051
3.761904761904762	3.83974358974359	3.393939393939394
3.40625	3.4237288135593222	3.2
3.918918918918919	3.926056338028169	3.75
4.033613445378151	4.085714285714285	3.888888888888889
3.9324009324009324	3.929742388758782	4.5
3.5833333333333335	3.5280898876404496	3.8421052631578947
2.75	2.895348837209302	2.125
3.0782747603833864	3.08562197092084	2.4285714285714284
3.182857142857143	3.108045977011494	3.5444444444444443
3.5	3.492063492063492	4.0
3.232786885245902	3.3220338983050848	3.176470588235294
3.7861635220125787	3.6818181818181817	3.802919708029197
4.082959641255606	4.15	4.0683060109289615
4.049382716049383	4.23943661971831	3.901098901098901
4.5369127516778525	4.4375	4.584158415841584
3.7464788732394365	3.6202531645569622	3.9047619047619047
3.7928251121076233	3.934328358208955	3.732051282051282
3.4030612244897958	3.458715596330275	3.3333333333333335
4.086956521739131	4.111111111111111	4.0625
3.3701298701298703	3.401639344262295	3.25
3.856287425149701	3.8653846153846154	3.8412698412698414
3.3626373626373627	3.375	3.0
3.8656716417910446	3.82	4.0
3.869565217391304	3.6	3.902439024390244
3.419457735247209	3.551526717557252	2.7475728155339807
4.021299254526092	4.029312288613303	3.8846153846153846
3.9640883977900554	3.9886363636363638	3.1
3.696774193548387	3.736654804270463	3.310344827586207
2.7782608695652176	2.7990867579908674	2.7717546362339514
3.001503759398496	2.8876404494382024	3.132686084142395
3.613107822410148	3.504201680672269	3.723404255319149
3.1270125223613596	2.7426470588235294	3.2505910165484635
3.8412698412698414	3.7790697674418605	3.975
3.505586592178771	2.6582278481012658	3.7455197132616487
3.6142857142857143	3.816666666666667	3.4625
3.127450980392157	3.264705882352941	2.8529411764705883
3.53125	3.7066666666666666	2.9047619047619047
2.7481259370314843	2.8518518518518516	2.6501457725947524
3.957983193277311	4.160714285714286	3.7777777777777777
3.5371900826446283	3.5213675213675213	3.552
3.740740740740741	3.4	3.8181818181818183
4.261971830985916	4.234920634920635	4.475
3.6391752577319587	3.8780487804878048	3.4642857142857144
3.578723404255319	3.5707964601769913	3.7777777777777777
3.3795620437956204	3.3057851239669422	3.9375
4.187192118226601	4.231958762886598	3.2222222222222223
3.7203947368421053	3.723012552301255	3.5714285714285716
2.95221027479092	3.11875	2.7282913165266107
3.7672413793103448	3.7714285714285714	3.727272727272727
4.204545454545454	4.038461538461538	4.444444444444445
3.217510259917921	3.0805194805194804	3.3699421965317917
2.7321937321937324	2.559241706161137	2.992857142857143
4.156996587030717	4.218253968253968	3.7804878048780486
4.110236220472441	4.2439024390243905	4.046511627906977
4.097643097643098	4.082397003745318	4.233333333333333
4.0120481927710845	4.038216560509555	3.5555555555555554
3.578723404255319	4.0	3.576017130620985
3.7914691943127963	3.7857142857142856	3.7928994082840237
4.3545454545454545	4.39	4.0
3.943217665615142	4.3125	3.9017543859649124
3.5386178861788617	3.869565217391304	3.5223880597014925
4.0	3.8028169014084505	4.125
3.41871921182266	4.0	3.4143920595533497
3.8253968253968256	3.6818181818181817	3.902439024390244
3.799019607843137	3.6184210526315788	3.90625
4.5	4.75	4.478260869565218
2.90625	2.5733333333333333	3.0081632653061225
3.37123745819398	3.3776223776223775	3.230769230769231
3.5027624309392267	3.5083798882681565	3.0
3.51875	3.5163398692810457	3.5714285714285716
3.793103448275862	4.25	3.72
3.295169946332737	3.284064665127021	3.3333333333333335
3.6172506738544477	3.6276923076923078	3.5434782608695654
3.1650485436893203	3.3414043583535107	2.9878345498783454
3.017684887459807	3.755020080321285	2.525469168900804
3.9785714285714286	3.992424242424242	3.75
3.809379727685325	3.7309734513274337	4.270833333333333
4.093877551020408	4.098623853211009	4.055555555555555
3.5233644859813085	3.5213270142180093	3.6666666666666665
3.62	3.5454545454545454	3.764705882352941
3.2611050920910074	3.3145363408521304	2.92
2.977722772277228	2.916201117318436	3.4565217391304346
3.584352078239609	3.5633074935400515	3.9545454545454546
3.7908366533864544	3.8	3.4166666666666665
3.045045045045045	3.060457516339869	2.8703703703703702
3.709342560553633	3.831111111111111	3.28125
3.5751633986928106	3.8556701030927836	3.0892857142857144
2.8399168399168397	2.841386554621849	2.7
4.233766233766234	4.2388059701492535	4.2
3.8596491228070176	4.166666666666667	3.8425925925925926
4.110576923076923	4.127659574468085	3.95
3.392682926829268	3.3715083798882683	3.5384615384615383
3.5359116022099446	3.5480225988700567	3.0
3.5126050420168067	3.5101449275362318	3.5833333333333335
3.864795918367347	3.872340425531915	3.863768115942029
3.976833976833977	3.9344262295081966	3.98989898989899
3.38506588579795	3.4275862068965517	3.37360594795539
3.25	3.0970873786407767	3.5714285714285716
2.9016018306636155	2.818815331010453	3.06
3.3653846153846154	3.0689655172413794	3.48
4.1645021645021645	4.341463414634147	4.126315789473685
3.712871287128713	3.9285714285714284	3.6968085106382977
4.361344537815126	4.520661157024794	4.279661016949152
4.6875	4.7368421052631575	4.285714285714286
3.4545454545454546	3.5058823529411764	3.4065934065934065
3.9478260869565216	3.9494949494949494	3.9375
2.3333333333333335	2.2814465408805034	2.8833333333333333
3.6651162790697676	3.6714285714285713	3.4
3.6831683168316833	3.673469387755102	4.0
2.9582366589327145	2.9954545454545456	2.919431279620853
3.113456464379947	3.2012383900928794	2.607142857142857
3.298342541436464	3.265432098765432	3.5789473684210527
3.4909090909090907	3.4976744186046513	3.2
3.4290657439446366	3.4234875444839856	3.625
3.8564814814814814	3.8297872340425534	3.863905325443787
3.8962264150943398	3.839080459770115	4.157894736842105
3.874251497005988	3.8839009287925697	3.590909090909091
4.068403908794788	4.128301886792453	3.6904761904761907
4.457236842105263	4.449275362318841	4.474226804123711
3.665562913907285	3.6223021582733814	4.166666666666667
3.453020134228188	3.4531516183986373	3.4444444444444446
3.783295711060948	3.7551622418879056	3.875
2.752	4.75	2.6859504132231407
3.3701923076923075	3.6666666666666665	3.3658536585365852
3.823529411764706	3.9245283018867925	3.742424242424242
3.6411960132890364	3.2941176470588234	4.091603053435114
3.793103448275862	3.71875	3.800632911392405
3.3931203931203933	2.75	3.419437340153453
3.372972972972973	3.6666666666666665	3.363128491620112
4.263681592039801	3.3636363636363638	4.315789473684211
2.542372881355932	2.351931330472103	2.7888888888888888
3.359154929577465	3.266990291262136	3.3968253968253967
4.290243902439024	4.095238095238095	4.357377049180328
3.4265927977839334	3.238095238095238	3.45141065830721
3.9047619047619047	3.875	3.9444444444444446
2.6886291179596173	2.9791666666666665	2.488330341113106
4.264	2.8333333333333335	4.336134453781512
3.492957746478873	3.549019607843137	3.35
3.3410041841004183	3.178030303030303	3.542056074766355
2.916323731138546	3.10546875	2.4700460829493087
3.004911591355599	3.0049554013875124	3.0
3.747311827956989	4.142857142857143	3.7318435754189943
3.008515815085158	3.0122549019607843	2.5
3.388235294117647	3.5255102040816326	2.9322033898305087
4.088235294117647	4.033333333333333	4.5
3.3445723684210527	3.3491666666666666	3.0
3.687593423019432	3.7327586206896552	3.393258426966292
3.9571428571428573	3.9444444444444446	4.0
4.248407643312102	4.254019292604502	3.6666666666666665
3.3962264150943398	3.670103092783505	2.967741935483871
3.761006289308176	3.7551020408163267	3.8333333333333335
4.170212765957447	4.218390804597701	3.5714285714285716
3.680894308943089	3.6785714285714284	3.75
2.655115511551155	2.5900383141762453	3.0595238095238093
3.896551724137931	4.666666666666667	3.8076923076923075
3.6153846153846154	3.861111111111111	3.4047619047619047
4.0262582056892775	3.971223021582734	4.050314465408805
3.8482758620689657	3.8404255319148937	4.125
3.483695652173913	3.485294117647059	3.4791666666666665
3.597560975609756	3.585714285714286	3.6666666666666665
3.583081570996979	3.5903225806451613	3.4761904761904763
3.6862745098039214	3.6891191709844557	3.6363636363636362
4.0	4.818181818181818	3.958139534883721
3.9411764705882355	3.8666666666666667	3.981818181818182
3.7906458797327396	3.1	3.806378132118451
3.0997150997150995	2.952830188679245	3.163265306122449
3.1307277628032346	2.7131147540983607	3.2129032258064516
3.7966101694915255	3.7857142857142856	3.8
3.808333333333333	3.9523809523809526	3.7945205479452055
2.886029411764706	2.76890756302521	2.977124183006536
2.912621359223301	2.8947368421052633	2.915129151291513
3.010324483775811	2.870748299319728	3.048964218455744
3.96	4.105263157894737	3.5
3.4990689013035383	4.366666666666666	3.447731755424063
3.467741935483871	3.5303030303030303	3.396551724137931
4.0588235294117645	3.8181818181818183	4.125
3.3175355450236967	3.1530944625407167	3.4115456238361266
3.3542600896860986	3.1875	3.367149758454106
4.2976190476190474	4.5	4.263888888888889
3.405566600397614	3.9625	3.300236406619385
3.8983050847457625	3.888888888888889	3.9285714285714284
3.6074074074074076	3.1666666666666665	3.627906976744186
3.954954954954955	4.0	3.8979591836734695
3.3909774436090228	2.3333333333333335	3.4153846153846152
3.766743648960739	3.4468085106382977	4.012244897959183
4.339285714285714	4.102564102564102	4.410852713178294
3.6103739445114598	3.5476190476190474	3.6531440162271807
4.487421383647798	4.618421052631579	4.446280991735537
3.2853598014888337	3.282115869017632	3.5
3.7564102564102564	3.8257839721254356	3.708433734939759
4.17037037037037	4.236051502145923	3.7567567567567566
3.8596491228070176	3.423076923076923	4.225806451612903
3.5	3.608695652173913	3.4796747967479673
3.5259740259740258	3.5033112582781456	4.666666666666667
4.02	4.102409638554217	3.9456521739130435
3.793388429752066	3.784431137724551	3.8010204081632653
4.088235294117647	4.083333333333333	4.166666666666667
3.42258064516129	3.142857142857143	3.475095785440613
3.5139664804469275	3.5139442231075697	3.514018691588785
3.7806122448979593	3.7746113989637307	4.166666666666667
3.5518582541054453	3.431619786614937	3.6484801247077163
4.017857142857143	4.032258064516129	4.0
4.038461538461538	4.266666666666667	3.727272727272727
4.01038961038961	4.045774647887324	3.910891089108911
3.1450617283950617	3.0585365853658537	3.2941176470588234
4.666666666666667	5.0	4.633333333333334
4.134825014343087	4.2300319488817895	3.8920570264765786
3.1847133757961785	3.0763358778625953	3.730769230769231
4.252631578947368	4.341085271317829	4.17948717948718
4.170731707317073	4.052631578947368	4.2727272727272725
3.8821138211382116	3.975	3.7936507936507935
3.7244897959183674	3.661257606490872	3.8860103626943006
3.278595696489241	3.363817097415507	3.1657894736842107
4.083333333333333	3.8421052631578947	5.0
3.8309859154929575	3.775	3.903225806451613
3.905325443786982	3.6551724137931036	4.036036036036036
3.4809322033898304	3.5433673469387754	3.175
3.5952755905511813	3.4968152866242037	3.8780487804878048
4.166666666666667	4.280373831775701	3.68
3.53781512605042	3.4125	3.7948717948717947
3.6099290780141846	3.75531914893617	3.3191489361702127
4.055384615384615	4.0701754385964914	4.020618556701031
3.4243792325056432	3.4987405541561714	2.782608695652174
4.003448275862069	4.021739130434782	3.642857142857143
3.259259259259259	3.2083333333333335	3.6666666666666665
3.0969044414535665	3.1805555555555554	2.808383233532934
3.814814814814815	3.8118556701030926	3.8309859154929575
3.987577639751553	3.8203125	4.636363636363637
3.9	3.5936395759717317	4.165137614678899
3.197802197802198	3.2095238095238097	3.1818181818181817
3.8836477987421385	3.8333333333333335	3.8846153846153846
3.235546038543897	3.23952738990333	2.0
3.8444444444444446	3.9047619047619047	3.0
3.1635071090047395	3.139130434782609	3.272727272727273
4.176528599605523	4.184553660982949	3.7058823529411766
4.087628865979381	4.085106382978723	4.166666666666667
3.3333333333333335	3.335064935064935	3.3076923076923075
3.727272727272727	3.6991150442477876	3.77027027027027
3.488372093023256	3.417910447761194	3.736842105263158
3.404109589041096	3.4661654135338344	2.769230769230769
3.830508474576271	3.3333333333333335	3.92
3.8017902813299234	3.806201550387597	3.375
4.138888888888889	3.4615384615384617	4.521739130434782
3.8225806451612905	3.8552631578947367	3.676470588235294
3.778	3.463203463203463	4.048327137546468
3.0714285714285716	2.823529411764706	3.102189781021898
4.030612244897959	3.7142857142857144	4.2063492063492065
3.8950617283950617	3.892857142857143	3.8984375
3.0767960363336084	3.0576923076923075	3.078590785907859
3.919047619047619	4.297297297297297	3.838150289017341
2.8379032258064516	3.774436090225564	2.725383920505872
3.3741496598639458	3.375	3.3333333333333335
3.0653753026634383	3.2457142857142856	2.9327731092436973
3.7719298245614037	3.9056603773584904	3.7413793103448274
3.4021164021164023	3.4563758389261743	3.2
3.306451612903226	4.333333333333333	3.1964285714285716
3.851063829787234	4.5	3.675675675675676
3.42798353909465	3.3881278538812785	3.7916666666666665
2.581081081081081	2.5547445255474455	2.909090909090909
3.298095238095238	3.306143001007049	3.1578947368421053
3.3846153846153846	3.365740740740741	4.2
3.589403973509934	3.6704119850187267	2.9714285714285715
3.7303571428571427	3.736842105263158	3.7252396166134187
3.6516690856313496	3.43108504398827	3.867816091954023
3.9197080291970803	3.9036144578313254	3.9444444444444446
4.195652173913044	4.1875	4.214285714285714
3.8286604361370715	4.133333333333334	3.8137254901960786
2.772727272727273	3.0714285714285716	2.6333333333333333
3.252083333333333	3.2333333333333334	3.2533333333333334
3.3733333333333335	3.717391304347826	3.311023622047244
4.0638297872340425	3.9444444444444446	4.137931034482759
3.6307692307692307	3.651821862348178	3.230769230769231
3.5	3.58974358974359	3.4054054054054053
3.0657894736842106	3.2857142857142856	3.0434782608695654
3.890873015873016	3.8085106382978724	4.320987654320987
3.21875	3.8333333333333335	3.1948051948051948
3.2756756756756755	3.2704918032786887	3.75
3.5472972972972974	3.5602836879432624	3.2857142857142856
4.288461538461538	4.027777777777778	4.875
4.174603174603175	4.195121951219512	3.3333333333333335
3.4871220604703246	3.524234693877551	3.220183486238532
4.0625	4.119402985074627	3.769230769230769
3.8858447488584473	3.910377358490566	3.142857142857143
4.0	3.4	4.111111111111111
3.8181818181818183	4.2894736842105265	3.7389380530973453
4.094736842105263	4.4	4.0777777777777775
3.795795795795796	3.859375	3.7806691449814127
4.2272727272727275	4.333333333333333	4.153846153846154
3.739130434782609	3.45	3.7582781456953644
3.5471938775510203	3.581176470588235	3.5069637883008355
3.1242603550295858	1.5	3.1636363636363636
3.75	4.0285714285714285	3.435483870967742
4.20945945945946	4.201438848920863	4.333333333333333
3.3209876543209877	3.456140350877193	3.0
3.9776785714285716	4.090909090909091	3.9183673469387754
3.8448275862068964	3.858288770053476	3.6875
3.7818181818181817	3.7567567567567566	3.8333333333333335
3.489971346704871	3.526315789473684	3.451038575667656
3.6963503649635037	3.8424242424242423	3.5605633802816903
3.8846153846153846	4.3076923076923075	3.8241758241758244
3.3270440251572326	3.5987654320987654	3.0448717948717947
4.21763085399449	4.260869565217392	3.8780487804878048
4.0	4.0	4.0
3.5714285714285716	3.5	3.8461538461538463
3.6693548387096775	3.1666666666666665	3.6818181818181817
4.154639175257732	3.6666666666666665	4.204545454545454
3.877551020408163	3.9285714285714284	3.5714285714285716
3.9473684210526314	3.9	4.0
4.125	4.8	4.0285714285714285
4.052434456928839	4.475409836065574	3.9271844660194173
3.7582846003898633	3.814207650273224	3.727272727272727
4.283505154639175	4.453125	4.2
3.9767441860465116	4.294117647058823	3.769230769230769
4.018450184501845	4.016064257028113	4.045454545454546
3.4814814814814814	3.4921259842519685	3.3125
3.394179894179894	3.2857142857142856	3.4005602240896358
3.176	3.2369668246445498	2.8461538461538463
4.294117647058823	4.243243243243243	4.428571428571429
4.068965517241379	4.116504854368932	3.6923076923076925
3.7413793103448274	4.142857142857143	3.6862745098039214
4.73469387755102	4.773109243697479	4.675324675324675
4.0703125	4.076666666666667	3.975
3.7142857142857144	3.8846153846153846	3.2222222222222223
3.2747603833865813	3.352288488210818	3.018348623853211
4.1826923076923075	4.155555555555556	4.357142857142857
4.405405405405405	4.401869158878505	4.5
4.223118279569892	4.214007782101167	4.243478260869566
3.3382978723404255	3.303030303030303	3.4214285714285713
3.780185758513932	3.911392405063291	3.6545454545454548
3.5350877192982457	3.509259259259259	4.0
3.6285714285714286	3.608695652173913	3.72
3.476923076923077	2.9210526315789473	4.2592592592592595
3.641304347826087	3.6551724137931036	3.4
4.0	3.7142857142857144	4.294117647058823
4.04424778761062	3.0384615384615383	4.344827586206897
3.8426395939086295	3.8555555555555556	3.7058823529411766
3.8215434083601285	3.814876033057851	4.0588235294117645
3.7094972067039107	3.6832298136645965	3.9444444444444446
3.3263157894736843	3.31140350877193	3.3859649122807016
3.93	3.6666666666666665	4.0131578947368425
3.884020618556701	3.7093023255813953	4.230769230769231
4.132352941176471	3.8285714285714287	4.454545454545454
4.167364016736402	4.145631067961165	4.303030303030303
3.382716049382716	3.3896103896103895	3.25
3.4219269102990033	3.524793388429752	3.0
3.622516556291391	3.6828358208955225	3.1470588235294117
4.121495327102804	4.146596858638744	3.9130434782608696
3.7126436781609193	3.727810650887574	3.2
3.5654008438818567	3.552752293577982	3.710526315789474
3.717948717948718	3.7133550488599347	4.0
3.185483870967742	3.1802168021680215	3.8333333333333335
3.425720620842572	3.4377880184331797	3.1176470588235294
3.2768361581920904	3.2705882352941176	3.4285714285714284
3.834101382488479	3.6875	3.845771144278607
3.9326923076923075	3.9591836734693877	3.5
3.857142857142857	3.8666666666666667	3.8333333333333335
4.274074074074074	4.2578125	4.571428571428571
4.097777777777778	3.891304347826087	4.150837988826815
3.4113207547169813	3.3968253968253967	3.6923076923076925
4.167464114832536	4.19	3.6666666666666665
3.92128801431127	3.917279411764706	4.066666666666666
4.008097165991903	4.004424778761062	4.0476190476190474
3.3220338983050848	3.23	3.4415584415584415
3.761467889908257	3.814814814814815	3.607142857142857
3.3675675675675674	3.3037974683544302	3.740740740740741
3.341666666666667	3.404255319148936	3.3013698630136985
2.85812356979405	2.906474820143885	2.7735849056603774
3.9574468085106385	3.7866666666666666	4.151515151515151
3.9714285714285715	4.222222222222222	3.9195402298850577
3.638095238095238	4.08955223880597	3.4265734265734267
3.472826086956522	3.3923076923076922	3.6666666666666665
4.087591240875913	4.185185185185185	4.0636363636363635
3.6497695852534564	3.75	3.64070351758794
3.523510971786834	2.888888888888889	3.541935483870968
4.046875	3.9302325581395348	4.080536912751678
3.988235294117647	4.03125	3.857142857142857
3.8225108225108224	3.5	3.8401826484018264
3.3384615384615386	3.4360086767895877	3.161417322834646
4.0	4.5	3.7636363636363637
3.849557522123894	3.9565217391304346	3.6818181818181817
4.070707070707071	3.8421052631578947	4.125
3.6830188679245284	3.4166666666666665	3.7419354838709675
4.76	4.571428571428571	4.833333333333333
3.5471311475409837	3.07	3.670103092783505
3.433639947437582	3.233009708737864	3.5081081081081082
3.5919811320754715	3.4375	3.6714285714285713
3.7672413793103448	3.7729257641921397	3.3333333333333335
3.557894736842105	3.7083333333333335	3.4484848484848483
3.968944099378882	4.023255813953488	3.9066666666666667
3.5135135135135136	3.609302325581395	3.259259259259259
3.909090909090909	3.6	3.9642857142857144
4.15	4.157107231920199	4.0
3.75	4.508771929824562	3.574898785425101
4.056338028169014	3.8333333333333335	4.170212765957447
3.4440298507462686	3.4220532319391634	4.6
3.992481203007519	4.0	3.9411764705882355
4.180539273153576	4.218134034165572	3.869565217391304
4.340983606557377	4.384615384615385	4.3138297872340425
3.7404580152671754	3.8105263157894735	3.5555555555555554
3.63375	3.6418181818181816	3.616
3.7651006711409396	3.937984496124031	2.65
3.142857142857143	2.8333333333333335	3.2666666666666666
3.05	3.0689655172413794	2.5
3.964788732394366	3.9921875	3.7142857142857144
3.863157894736842	3.6	3.8777777777777778
4.344827586206897	3.375	4.5
4.129310344827586	3.8958333333333335	4.294117647058823
3.3994638069705094	3.611940298507463	3.280334728033473
4.21875	4.252918287937743	4.079365079365079
4.188888888888889	4.163934426229508	4.241379310344827
3.8970588235294117	3.7333333333333334	3.925287356321839
4.25	4.323529411764706	4.219512195121951
4.086666666666667	3.9056603773584904	4.185567010309279
4.1891891891891895	4.339285714285714	3.7222222222222223
3.486842105263158	3.6291079812206575	3.3621399176954734
3.4782608695652173	3.1875	3.5163934426229506
3.9393939393939394	3.727272727272727	4.045454545454546
3.608695652173913	3.888888888888889	3.5405405405405403
3.6470588235294117	3.731818181818182	3.2884615384615383
4.239316239316239	4.315789473684211	4.224489795918367
3.910299003322259	3.9084745762711863	4.0
3.2918149466192173	3.2864864864864867	3.3020833333333335
3.6911764705882355	3.712121212121212	3.6527777777777777
3.351123595505618	3.263157894736842	3.5078125
4.058333333333334	4.068965517241379	3.75
3.9477611940298507	3.975806451612903	3.6
3.8839285714285716	3.8857142857142857	3.857142857142857
3.4680851063829787	3.44	3.5789473684210527
3.088495575221239	3.0660377358490565	3.4285714285714284
3.2633136094674557	3.290909090909091	2.125
3.5328719723183393	3.4545454545454546	3.54296875
4.246153846153846	4.409090909090909	4.162790697674419
4.617449664429531	4.589743589743589	4.71875
3.2981818181818183	3.36144578313253	3.2911051212938007
3.5167464114832536	4.217391304347826	3.3190184049079754
3.7169811320754715	3.8173913043478263	3.4545454545454546
3.8692579505300353	3.7966101694915255	3.9212121212121214
3.642105263157895	3.627906976744186	3.7777777777777777
3.366883116883117	3.363036303630363	3.6
3.508591065292096	3.5244755244755246	2.6
4.209219858156028	4.085858585858586	4.5
3.4705882352941178	3.445414847161572	4.111111111111111
3.8740740740740742	3.946341463414634	3.646153846153846
3.8652777777777776	3.857142857142857	4.3076923076923075
3.892156862745098	3.8048780487804876	4.25
4.130514705882353	4.118951612903226	4.25
3.5530393325387366	3.5889212827988337	3.392156862745098
4.638888888888889	4.8	4.4375
3.6187845303867405	4.214285714285714	3.4388489208633093
3.7019607843137257	3.7943037974683542	3.551546391752577
2.6852010265183917	2.69019248395967	2.6153846153846154
3.925373134328358	3.9206349206349205	4.0
3.813664596273292	3.789855072463768	3.9565217391304346
3.5471956224350207	3.5482093663911844	3.4
3.3616018845700824	3.4126126126126124	3.2653061224489797
3.603448275862069	3.548780487804878	3.735294117647059
2.8333333333333335	2.45	4.75
3.8597122302158273	3.8247011952191237	4.185185185185185
4.181818181818182	4.150485436893204	4.642857142857143
3.737142857142857	3.798816568047337	2.0
3.8074074074074074	3.7555555555555555	3.8333333333333335
3.435810810810811	2.75	3.475
3.979381443298969	4.461538461538462	3.9047619047619047
2.990344827586207	2.7225806451612904	3.1903614457831324
3.6538461538461537	3.6	3.661764705882353
3.795918367346939	3.8181818181818183	3.6774193548387095
4.132832080200501	4.1546666666666665	3.7916666666666665
3.3618233618233617	3.383177570093458	3.3284671532846715
3.4361370716510904	3.389655172413793	3.870967741935484
3.3028169014084505	3.3003663003663	3.3636363636363638
3.578034682080925	3.576923076923077	3.588235294117647
3.686224489795918	3.748936170212766	3.5923566878980893
3.951923076923077	3.962962962962963	3.9130434782608696
2.8990536277602525	2.980392156862745	2.564516129032258
4.045092838196286	4.081005586592179	3.3684210526315788
4.430379746835443	4.551020408163265	4.233333333333333
3.4150197628458496	3.4159663865546217	3.4
2.9526315789473685	2.8203389830508474	3.411764705882353
3.3403141361256545	3.3327433628318586	3.875
3.888888888888889	3.8846153846153846	3.8947368421052633
3.84070796460177	3.809090909090909	5.0
3.9096385542168677	3.8863636363636362	3.9358974358974357
3.8865384615384615	4.2976190476190474	3.8073394495412844
3.7464788732394365	3.642857142857143	3.7719298245614037
3.0199386503067487	3.013392857142857	3.0233644859813085
4.184615384615385	3.6923076923076925	4.3076923076923075
2.910094637223975	2.991304347826087	2.6954022988505746
3.8793103448275863	3.9069767441860463	3.8
3.752083333333333	3.8013468013468015	3.6721311475409837
3.592375366568915	3.5681818181818183	3.6076555023923444
3.574468085106383	3.6666666666666665	3.5428571428571427
3.647709320695103	3.5021459227467813	3.7325
3.673076923076923	4.105263157894737	3.5764705882352943
3.1149635036496353	3.0	3.207920792079208
4.2105263157894735	3.6153846153846154	4.254237288135593
2.445344129554656	1.8461538461538463	2.4786324786324787
3.874015748031496	3.884297520661157	3.6666666666666665
3.4132231404958677	3.3969849246231156	3.488372093023256
3.8543046357615895	4.104575163398692	3.597315436241611
3.893103448275862	3.902097902097902	3.25
3.871670702179177	3.897905759162304	3.5483870967741935
3.7551020408163267	3.582089552238806	4.545454545454546
3.6363636363636362	4.076923076923077	3.35
4.35	4.350318471337579	4.333333333333333
4.084615384615384	4.101851851851852	4.0
3.9135338345864663	3.91044776119403	3.9166666666666665
3.5196850393700787	3.5074626865671643	3.533333333333333
3.004076086956522	3.241596638655462	2.5692307692307694
3.805256869772999	3.8039457459926016	3.8461538461538463
3.0251572327044025	3.0318906605922553	2.9473684210526314
4.38728323699422	4.442953020134228	4.041666666666667
4.2091254752851714	4.161616161616162	4.237804878048781
3.5833333333333335	3.7	3.0
3.1580188679245285	3.2292225201072386	2.6372549019607843
3.9347826086956523	4.027027027027027	3.5555555555555554
3.206303724928367	2.987012987012987	3.3338368580060425
3.9726027397260273	4.25	3.9565217391304346
4.274074074074074	4.327586206896552	4.259433962264151
3.6710526315789473	3.8	3.6666666666666665
2.9012738853503186	2.688073394495413	3.0146341463414634
3.9035087719298245	3.632911392405063	4.046979865771812
3.8322147651006713	3.839080459770115	3.8225806451612905
3.9452054794520546	3.857142857142857	4.125
3.951219512195122	3.889502762430939	4.056603773584905
3.8071672354948807	3.815693430656934	3.6842105263157894
3.548780487804878	3.4457831325301207	3.7625
3.7335526315789473	3.818359375	3.28125
3.7295081967213113	4.411764705882353	3.465909090909091
3.627049180327869	3.6155606407322654	3.7254901960784315
3.8739495798319328	3.8207547169811322	4.3076923076923075
3.7447916666666665	3.760233918128655	3.619047619047619
3.4356435643564356	3.472826086956522	3.0555555555555554
4.233333333333333	4.285714285714286	4.1875
4.125	4.196531791907514	3.6666666666666665
3.541176470588235	3.5945945945945947	3.1818181818181817
3.8863636363636362	3.925324675324675	3.7954545454545454
4.037037037037037	4.25	4.02
3.6265356265356266	3.629722921914358	3.5
3.546218487394958	3.704225352112676	3.3125
3.625	3.585858585858586	3.6666666666666665
3.2152466367713006	3.2037037037037037	3.5714285714285716
3.664756446991404	3.4559585492227978	3.923076923076923
3.8636363636363638	3.719298245614035	4.275
3.4410876132930515	3.858108108108108	3.1038251366120218
3.7013574660633486	3.9763779527559056	3.5904761904761906
2.7006060606060607	2.661082474226804	3.326530612244898
3.591265397536394	3.718995290423862	3.2734375
