new_user_id	adgroup_id
4597	16001
4597	28179
4597	21116
4597	56875
4597	15938
4597	13027
4597	23778
4597	90729
4597	15908
4597	95088
4597	7324
4597	56735
4597	19991
4597	95220
4597	99560
4597	99561
4597	37057
4597	99562
4597	99784
4597	30512
4597	15938
4597	21116
4598	20528
4599	65726
4600	6567
4600	7108
4600	77294
4600	54458
4601	72634
4601	28868
4601	1111
4602	50540
4602	8138
4602	97448
4602	81040
4602	74593
4602	74594
4602	70327
4602	67100
4603	87130
4604	6941
4604	94761
4604	94762
4605	88262
4605	22955
4606	1297
4607	93387
4607	70186
4608	98608
4609	14870
4610	42644
4610	44230
4610	10182
4610	34727
4610	27808
4610	97089
4610	62045
4611	3389
4611	13974
4611	3919
4612	28952
4612	85283
4612	92913
4613	8601
4614	48448
4614	92026
4614	55537
4614	90510
4614	15115
4615	24483
4616	8158
4617	10105
4617	33351
4617	41168
4617	28973
4617	23335
4617	29446
4618	92384
4618	102430
4619	94256
4619	104889
4620	88378
4621	58694
4621	82955
4621	84166
4621	39308
4622	78267
4622	84880
4622	84888
4622	88025
4623	51280
4623	3708
4623	66723
4624	34
4624	18536
4624	96793
4625	21292
4626	29561
4626	89727
4626	90296
4627	97865
4628	96717
4629	45239
4629	4248
4630	5594
4631	87519
4632	7953
4633	73230
4633	86224
4633	5413
4633	105953
4634	87585
4634	87586
4635	87448
4635	99341
4635	53785
4635	35352
4635	99341
4635	33458
4635	110035
4636	89551
4637	15938
4637	50885
4637	94463
4637	75845
4637	20531
4638	26556
4638	31810
4638	95410
4638	96560
4638	108101
4638	18982
4638	60508
4639	39963
4639	70431
4640	108494
4640	67685
4640	14816
4640	88621
4641	79700
4641	2618
4641	52033
4642	29636
4642	11255
4643	72077
4644	85729
4644	6410
4644	4969
4644	45771
4645	23697
4645	94291
4645	20609
4646	53499
4646	98905
4647	92745
4648	44925
4649	28571
4649	103671
4649	74786
4650	5337
4650	4327
4650	8457
4650	90039
4650	90040
4650	27586
4650	92750
4650	4710
4650	94061
4650	51566
4650	24209
4650	98561
4650	98569
4650	98570
4650	100282
4650	100354
4650	16796
4651	10607
4651	16413
4651	77355
4651	46005
4651	30806
4651	28127
4651	20460
4651	98670
4651	6616
4651	19537
4651	80674
4651	9959
4651	66313
4651	104922
4652	99945
4652	5253
4653	80772
4653	83753
4654	19529
4654	34949
4654	7457
4654	76961
4654	25900
4654	44466
4654	11640
4654	14264
4655	31986
4655	5424
4655	48635
4655	85420
4656	6308
4657	79737
4657	1741
4657	13582
4658	98338
4658	54179
4658	103174
4659	4642
4659	89373
4659	95702
4659	61721
4659	99462
4659	52063
4659	2676
4659	2287
4659	8842
4659	98421
4659	277
4660	37751
4660	23192
4660	28056
4660	33909
4660	16316
4660	36678
4660	14810
4661	38443
4661	62837
4661	46847
4661	88736
4661	65309
4661	98219
4661	91901
4661	99727
4661	102804
4661	102805
4661	102822
4662	15321
4662	81401
4662	93028
4662	93361
4662	93362
4662	66847
4663	92280
4663	92333
4663	50029
4664	307
4665	87651
4665	41368
4665	89241
4665	80589
4665	29554
4665	82412
4666	89787
4667	61359
4667	9070
4667	67427
4668	36239
4668	89163
4668	104380
4668	105354
4668	108951
4668	108952
4669	24881
4669	17863
4669	16657
4669	89925
4669	96915
4669	92783
4669	53772
4669	40826
4670	88091
4670	69716
4670	55952
4670	92816
4671	13829
4671	86247
4671	2948
4672	14942
4672	94806
4672	35065
4672	20678
4672	96294
4672	45886
4672	10828
4672	13658
4672	14298
4672	20678
4672	96294
4673	100686
4673	33927
4673	105460
4674	68741
4674	88121
4674	3864
4674	8439
4674	34992
4674	2107
4674	88621
4674	62181
4675	56223
4675	97705
4676	60667
4677	8896
4677	17496
4677	51865
4677	13264
4677	926
4677	38115
4677	101515
4677	101605
4677	99472
4677	6160
4677	38971
4678	48759
4678	5229
4678	89061
4679	44435
4679	12070
4679	106531
4680	14255
4681	8287
4681	63170
4682	90654
4682	90683
4682	72787
4683	56126
4683	24876
4683	21155
4684	92154
4685	90793
4685	91868
4685	97268
4685	97304
4685	97305
4685	39192
4685	97324
4685	80964
4686	84555
4687	54468
4687	13420
4688	44811
4689	84659
4689	55006
4689	103876
4689	103899
4690	73845
4691	4791
4692	84886
4692	89614
4692	89615
4692	77880
4692	16451
4693	1463
4694	36466
4695	97649
4696	12465
4696	14244
4697	88447
4697	92307
4697	5995
4697	71860
4697	109531
4697	109585
4698	8595
4698	17031
4698	71407
4699	42450
4699	5557
4699	61463
4699	66983
4699	47707
4699	100834
4699	101222
4700	105454
4700	12747
4700	105960
4701	31036
4701	86776
4702	65275
4703	7282
4703	14440
4703	68050
4703	82607
4703	50507
4704	85306
4704	108366
4704	35326
4705	11585
4705	37935
4705	5859
4705	39373
4706	22229
4707	8348
4707	83161
4708	39978
4708	61023
4709	87237
4709	106898
4709	109212
4709	63355
4709	64903
4710	68041
4710	84422
4710	9395
4710	81834
4710	50588
4710	79559
4710	85078
4710	85080
4710	16323
4711	84771
4711	69953
4711	82998
4712	43239
4713	15143
4714	84251
4714	10244
4714	85152
4715	9750
4715	4441
4716	92854
4716	59848
4716	104257
4717	86014
4718	13893
4719	38844
4719	99063
4720	85325
4720	88989
4720	49719
4720	95404
4721	86015
4721	83552
4721	87070
4721	27475
4721	4860
4721	97955
4722	14962
4722	82049
4722	74572
4722	108301
4723	75680
4723	92648
4723	16715
4723	43340
4723	4011
4724	7692
4725	16657
4725	92454
4725	76390
4725	82724
4725	33615
4725	43110
4725	8315
4725	2894
4725	12510
4725	15511
4725	66231
4725	54907
4725	10223
4725	15142
4725	72099
4725	7531
4725	60844
4725	10766
4725	8942
4725	287
4726	50391
4726	86374
4726	93582
4727	21471
4728	9663
4728	307
4728	75771
4728	5751
4729	19246
4730	31264
4731	23961
4731	92422
4732	3005
4733	53865
4733	102781
4733	32457
4734	92261
4735	63693
4735	4384
4736	14217
4737	56204
4738	85066
4739	10
4739	10335
4739	87021
4739	67848
4739	14022
4739	127
4739	96744
4740	84272
4740	87342
4740	11241
4740	1019
4740	58644
4740	94263
4741	53210
4742	101132
4743	38166
4743	29632
4744	6148
4744	8418
4745	6760
4745	10767
4746	46290
4746	2279
4746	4736
4746	58810
4747	86440
4747	87660
4748	52727
4749	54469
4750	98675
4750	98676
4751	64423
4751	14108
4751	54128
4751	91446
4751	60466
4752	3817
4752	2106
4753	3817
4754	83785
4754	104500
4754	88564
4754	36181
4754	45080
4754	79394
4755	52434
4756	97218
4756	2148
4756	91170
4756	13883
4756	2201
4756	4232
4756	28017
4756	38227
4756	105219
4757	63478
4758	70122
4758	34727
4759	16555
4759	26269
4759	20778
4760	3050
4761	18345
4761	8556
4761	44548
4762	64903
4763	47
4763	51578
4764	97925
4764	6697
4765	80099
4765	98490
4765	84563
4765	41535
4766	2279
4766	6148
4766	100681
4766	100406
4766	2276
4766	681
4766	15532
4767	102048
4767	102084
4767	94973
4768	15764
4769	57170
4770	6106
4770	17414
4770	63875
4770	35843
4770	2790
4771	17925
4771	98826
4771	29671
4771	87764
4771	34428
4772	25458
4772	15990
4773	3220
4773	14619
4773	53439
4773	3805
4774	20463
4774	33151
4775	366
4775	9499
4775	9796
4775	55985
4775	72898
4776	14255
4776	61300
4776	48276
4776	1269
4777	25562
4777	9856
4778	17048
4779	83319
4780	8471
4781	3086
4781	48187
4782	93870
4783	86442
4783	90685
4783	102605
4783	102606
4783	105697
4784	97717
4784	100351
4784	27016
4785	54857
4785	94515
4785	59458
4785	21144
4786	38063
4787	86222
4788	3162
4788	89558
4789	5251
4790	56480
4791	96669
4792	8035
4792	97113
4792	87592
4792	79825
4792	20748
4793	93215
4793	90561
4793	14657
4793	96475
4793	25613
4793	96504
4793	97746
4793	94031
4793	18518
4793	103531
4793	7035
4793	2517
4793	8745
4793	82719
4793	1908
4794	41595
4794	16826
4794	18167
4795	25029
4795	83313
4795	92559
4795	92560
4795	27807
4796	9996
4796	56999
4796	8510
4796	81131
4796	9138
4797	1737
4797	84145
4798	107772
4799	45771
4799	78732
4800	83036
4800	43303
4800	65327
4801	47707
4801	86571
4802	83997
4802	83998
4802	84499
4802	88131
4802	88132
4802	79160
4802	25187
4803	60632
4804	84682
4804	55046
4804	62831
4804	89335
4805	75771
4805	45165
4805	17031
4806	92626
4806	8757
4807	14026
4807	1633
4807	3822
4807	1306
4807	1225
4807	14567
4807	4032
4808	54159
4808	11240
4809	68206
4809	90689
4810	8350
4810	14645
4811	16555
4811	2781
4811	22405
4812	11287
4812	51467
4812	56285
4812	20540
4813	61845
4813	86260
4813	13138
4813	93274
4813	84016
4814	86331
4814	2215
4815	56204
4815	87578
4816	81352
4816	83726
4817	56980
4817	9003
4817	80025
4818	786
4818	54529
4819	52429
4819	100286
4819	101252
4819	23622
4819	101827
4819	103464
4819	104353
4820	27808
4821	9402
4821	83539
4822	30397
4823	43602
4823	414
4823	27475
4823	19515
4824	86113
4824	93606
4825	46845
4826	25802
4826	15877
4827	70358
4827	98846
4828	8358
4828	17048
4828	2515
4828	37217
4828	7002
4829	84075
4829	84334
4830	11699
4830	33317
4830	6706
4831	4311
4832	22463
4832	103551
4832	44914
4832	4581
4833	83987
4833	1495
4833	80631
4833	64467
4833	95178
4833	61242
4834	24269
4835	66410
4835	47707
4835	61463
4835	39310
4835	66983
4836	84751
4836	12174
4836	1722
4837	76307
4838	106288
4839	91592
4839	67619
4839	91626
4839	1365
4840	82860
4840	8007
4841	88150
4841	63072
4841	12593
4842	51738
4843	37345
4844	77765
4845	89222
4846	22663
4846	83173
4846	53456
4846	70846
4846	64690
4846	57659
4846	107870
4846	53456
4847	88397
4847	98097
4847	46821
4847	107924
4847	24050
4848	34727
4848	1880
4848	86615
4848	3317
4848	3068
4849	15728
4849	82132
4849	33907
4849	35775
4849	83294
4849	9190
4849	32149
4849	21797
4849	92192
4849	24396
4850	47678
4850	83857
4851	18031
4852	20038
4852	2079
4853	51329
4853	103857
4854	9190
4855	28007
4856	15957
4856	15533
4856	19629
4856	96191
4856	19452
4857	14847
4858	99029
4858	15936
4858	27927
4858	63608
4859	85250
4860	88574
4861	15379
4862	103435
4862	105529
4863	14191
4863	77948
4863	83781
4864	67356
4865	88964
4865	68247
4865	10344
4866	87999
4866	29603
4866	95784
4866	1799
4866	17161
4867	101404
4867	47847
4867	103576
4867	103577
4867	14116
4867	64467
4867	31115
4868	23697
4868	22191
4869	96015
4870	84621
4870	99264
4871	10422
4871	56843
4871	5214
4872	61354
4872	54469
4873	41408
4874	48582
4874	92475
4874	99745
4875	50992
4875	67685
4876	19679
4876	96766
4876	10589
4877	14276
4877	73591
4878	103113
4878	84630
4878	55042
4879	100377
4879	5503
4880	85064
4881	5901
4881	73553
4882	5844
4882	12508
4882	72522
4882	11591
4883	89959
4883	92410
4884	418
4884	96990
4885	6280
4885	39433
4885	28703
4886	9719
4887	12843
4887	96321
4888	8659
4888	35867
4889	22428
4889	29062
4890	15153
4890	89770
4891	82697
4892	30917
4892	76272
4892	33662
4893	32348
4893	46682
4893	98911
4893	98938
4893	83987
4893	94336
4893	80151
4893	112146
4894	41867
4895	84551
4896	31675
4896	74395
4897	78893
4897	83335
4897	51409
4897	41648
4898	91165
4898	74727
4898	13339
4898	2367
4898	6004
4899	7453
4900	5814
4900	97455
4900	108088
4900	108089
4900	65713
4901	30665
4902	72633
4903	86207
4904	89016
4904	89017
4904	60521
4904	8221
4905	39145
4905	86243
4905	32838
4905	24222
4905	6172
4905	1492
4905	92142
4905	10927
4905	2405
4906	89086
4906	91204
4907	87506
4908	76652
4909	6624
4910	993
4910	77563
4911	98488
4912	13043
4912	17046
4912	55975
4913	67546
4913	98329
4914	87208
4914	21958
4915	16426
4915	4538
4915	11425
4915	307
4915	1278
4915	81967
4915	35314
4916	83282
4917	83555
4917	33140
4917	67427
4917	64584
4917	100156
4917	86392
4917	81813
4917	79543
4917	16616
4917	33068
4917	7773
4917	23374
4918	93447
4919	34
4919	17814
4919	10587
4919	4689
4919	29125
4919	42311
4919	53561
4919	16755
4919	90466
4919	66312
4919	94233
4919	41013
4919	49025
4919	15956
4920	84486
4920	32899
4920	63525
4920	41375
4921	24823
4922	900
4922	6873
4923	16319
4923	56524
4924	98253
4925	80027
4925	13898
4925	95489
4926	18041
4927	1000
4927	4318
4928	102864
4928	102865
4928	6652
4928	2277
4928	99663
4928	69374
4928	7643
4928	67338
4929	28470
4929	8400
4930	53235
4930	96965
4931	84630
4931	3805
4931	1781
4931	68780
4931	16913
4931	25680
4932	84743
4933	11089
4933	53610
4933	594
4933	3203
4934	66024
4934	80495
4934	84813
4934	71061
4934	13714
4935	65931
4936	49285
4936	4985
4936	62601
4936	17174
4936	46075
4936	85215
4936	62868
4937	87318
4938	91069
4939	10499
4940	33688
4941	84160
4941	86118
4941	86119
4941	84452
4941	88752
4941	88787
4941	4354
4941	11388
4941	99051
4941	86119
4941	88725
4941	23703
4941	50127
4941	61508
4941	18620
4941	84160
4942	307
4942	9705
4942	17413
4942	10278
4943	63174
4944	2848
4944	41419
4945	25548
4946	86289
4946	8749
4947	93004
4947	54064
4947	102203
4947	105639
4948	71973
4948	92039
4948	99523
4948	51406
4949	56544
4950	1306
4950	13555
4950	35324
4950	9861
4950	1737
4950	62220
4950	111204
4951	85340
4951	93171
4952	20675
4953	86498
4953	72379
4954	1496
4955	4061
4955	10133
4955	67616
4956	88164
4957	94353
4958	84792
4959	98665
4960	11504
4961	90805
4961	96643
4962	73148
4962	89617
4962	1737
4962	57758
4963	30665
4964	34087
4964	39373
4964	16670
4964	2653
4964	42698
4964	94163
4964	95228
4965	95751
4965	82470
4966	388
4967	95556
4967	95557
4967	76743
4967	95573
4967	51320
4968	30693
4968	43607
4968	86963
4969	93145
4970	4561
4971	32636
4971	31079
4972	97005
4972	11477
4972	75274
4973	36131
4973	64371
4973	93359
4973	95519
4973	13354
4973	43359
4973	105270
4973	37573
4973	65321
4974	36093
4974	63390
4974	102711
4974	37498
4974	103996
4974	72472
4974	66409
4974	608
4974	104055
4974	104056
4974	30864
4974	17860
4975	96218
4976	23697
4976	107134
4976	47809
4976	109692
4977	17081
4978	46842
4979	102186
4980	91010
4980	22352
4980	35485
4981	13543
4981	50394
4981	108498
4982	94453
4983	43820
4983	18677
4984	53398
4984	84049
4984	5730
4984	45397
4984	84816
4984	5208
4984	40464
4984	25081
4984	24321
4984	5730
4984	33393
4984	72893
4984	20056
4984	35660
4984	91239
4984	57952
4984	50204
4984	52435
4985	20791
4985	5229
4985	8939
4985	24548
4985	3805
4986	85221
4986	85251
4986	85286
4986	85287
4986	85288
4986	92932
4986	92933
4986	93002
4987	98341
4987	76180
4987	102680
4988	93867
4989	4693
4989	2598
4989	9087
4989	5911
4989	26368
4989	93271
4989	31906
4989	64746
4989	1473
4989	10064
4989	10987
4989	8575
4989	4695
4990	56204
4990	10121
4990	95696
4991	8710
4991	14169
4992	96532
4993	28833
4993	66723
4994	68942
4994	96199
4994	62267
4994	13029
4994	56859
4995	68074
4995	62220
4995	35923
4995	37258
4996	1920
4996	13698
4996	307
4997	58688
4997	93909
4997	17138
4997	98545
4997	109390
4997	109605
4997	79527
4998	83271
4998	53225
4999	45594
4999	76307
4999	22102
4999	57968
4999	2211
4999	44388
5000	307
5000	6895
5001	21290
5001	97009
5002	85468
5002	13215
5002	72805
5002	84519
5003	88037
5003	88301
5003	67008
5003	90647
5003	91718
5003	16992
5004	29762
5004	39400
5004	45244
5004	13763
5005	11783
5005	37038
5006	212
5006	77329
5006	95697
5006	17328
5007	56204
5008	18210
5008	9481
5008	95594
5008	11652
5008	4911
5008	1912
5008	13252
5009	87484
5009	47998
5009	97541
5009	67594
5009	31601
5009	100455
5009	279
5009	15713
5009	5952
5010	44567
5010	74359
5010	106865
5010	44873
5010	89261
5011	1531
5011	41597
5011	6621
5012	69898
5012	97504
5012	107025
5012	69898
5012	107026
5012	107027
5012	107438
5012	107439
5012	107440
5012	3449
5012	107441
5012	107442
5012	1462
5012	107443
5013	84804
5013	84805
5013	84806
5013	84853
5013	84890
5013	17492
5014	41588
5014	16590
5014	106618
5015	80559
5016	60667
5016	43612
5017	12830
5017	15872
5017	16621
5017	26905
5017	96024
5017	96403
5017	71910
5018	90344
5018	57036
5019	10213
5019	319
5020	70723
5021	9235
5022	94908
5022	44313
5023	14786
5023	18784
5024	5926
5024	43602
5025	18184
5025	82986
5025	67411
5025	27939
5026	85179
5027	6173
5028	86319
5028	65252
5028	24065
5028	7860
5028	99249
5028	9164
5029	26905
5029	96149
5030	73182
5030	91930
5031	12755
5031	10604
5031	93977
5031	91291
5031	27990
5032	88705
5032	88782
5032	61971
5032	94613
5033	58839
5034	32093
5034	18759
5034	62306
5034	97059
5034	7794
5034	38072
5034	8893
5034	111936
5035	85608
5035	5539
5035	76961
5035	46357
5035	84530
5036	94823
5036	99543
5036	78201
5037	88521
5038	70585
5038	5828
5039	40720
5040	88242
5040	19425
5040	33280
5040	67877
5040	33125
5040	67848
5040	5140
5040	40403
5040	2690
5040	10258
5041	43539
5042	3768
5043	4536
5043	67835
5043	69415
5044	80521
5044	27578
5044	24816
5044	12789
5044	6940
5044	22191
5044	92819
5044	34270
5044	110009
5044	58882
5045	25282
5045	80632
5046	76138
5046	95833
5046	13568
5046	15764
5046	31976
5046	98863
5046	101648
5046	101654
5046	107267
5046	17994
5046	101648
5047	41607
5047	11765
5047	30445
5048	8479
5048	12812
5049	14217
5049	104089
5049	102737
5050	30238
5051	6410
5052	41242
5053	47064
5054	48098
5055	784
5055	105424
5056	84986
5056	35564
5057	64207
5058	78447
5058	94266
5058	26687
5058	64423
5058	11089
5058	43767
5058	8458
5058	1496
5059	35010
5059	7335
5059	87030
5059	100696
5060	6729
5060	93234
5060	93322
5060	52858
5060	93696
5060	26788
5060	72357
5061	58325
5061	4179
5062	45239
5062	61856
5062	1355
5063	4863
5063	27754
5064	79609
5064	91385
5064	91607
5064	89510
5064	26933
5064	43170
5064	2465
5064	34425
5064	3561
5065	24407
5065	27927
5065	71972
5066	20170
5066	40146
5066	36078
5067	87487
5068	3817
5068	2912
5068	137
5068	89909
5068	101704
5068	69292
5069	22736
5069	40410
5069	38277
5069	15529
5070	5843
5070	5922
5071	97224
5071	47619
5071	74406
5072	9948
5072	86491
5072	3708
5072	91660
5072	8132
5072	44222
5072	67945
5073	55406
5073	92748
5074	1067
5074	69544
5074	77294
5074	47237
5075	3278
5075	8089
5075	92681
5076	66149
5077	29037
5077	603
5077	26557
5077	7715
5077	23973
5077	69769
5078	44803
5079	11810
5079	67877
5080	18546
5081	91785
5082	51255
5082	89775
5083	12388
5083	53187
5084	23341
5084	15706
5084	101393
5084	16975
5084	107555
5084	67579
5085	96433
5085	96434
5085	97835
5086	42701
5086	5427
5086	82922
5086	2499
5086	32694
5086	9002
5087	7886
5088	33789
5088	28969
5088	28952
5089	28932
5089	101477
5090	86903
5091	76272
5092	38719
5093	24036
5093	65521
5094	61260
5094	30244
5095	89734
5095	89735
5095	77143
5095	38420
5095	68129
5095	38218
5095	79503
5095	51901
5095	59594
5095	51538
5095	75488
5095	91988
5095	91989
5095	14375
5095	79994
5095	77190
5095	103508
5095	14375
5095	1071
5096	11055
5096	10635
5097	65325
5097	95358
5097	24245
5097	41097
5097	8943
5097	95565
5097	17412
5097	23584
5097	96312
5097	21421
5098	46233
5099	9912
5100	11585
5100	45586
5100	86397
5101	12903
5102	31901
5102	93680
5102	85641
5102	23341
5102	4390
5103	4809
5104	16542
5104	8191
5104	38597
5104	4513
5104	35908
5105	9808
5105	8364
5105	91094
5105	66754
5105	91247
5105	91272
5105	96991
5105	99692
5105	61343
5105	99790
5105	100518
5105	91247
5105	102783
5106	13941
5106	62355
5106	23780
5107	1406
5107	37105
5107	23491
5107	30830
5107	74635
5107	88802
5107	12793
5107	7192
5107	38463
5107	67945
5107	96431
5107	3258
5107	41550
5107	68237
5107	71863
5107	58300
5107	79809
5107	62371
5107	102469
5107	5880
5107	79975
5107	11895
5107	10710
5108	83919
5108	17183
5108	102490
5108	58433
5108	102650
5108	5093
5109	15000
5109	44861
5109	40358
5109	100105
5110	4970
5110	77690
5111	43435
5111	92923
5112	10617
5112	4318
5113	15043
5114	90987
5115	94034
5115	76302
5115	103687
5115	104702
5116	307
5117	72495
5117	99856
5117	10986
5117	108966
5117	4302
5118	88079
5118	44747
5118	11046
5119	83004
5119	83020
5119	51018
5119	80924
5119	59110
5119	32463
5119	7011
5119	18636
5119	35059
5119	11317
5119	102316
5120	67877
5121	53391
5122	15154
5122	85991
5122	20320
5122	4958
5122	19461
5122	96430
5122	39867
5122	15796
5122	24823
5122	108
5122	201
5122	4349
5122	3083
5122	3819
5122	79613
5122	55578
5123	62820
5123	53829
5123	29807
5123	3475
5123	50695
5123	4970
5123	8276
5123	92941
5123	6149
5123	44337
5123	22366
5123	102210
5123	89834
5124	88383
5124	91093
5124	97071
5124	99703
5124	23645
5124	108680
5125	14703
5125	8572
5125	6363
5125	8771
5125	2840
5125	4776
5126	2350
5127	92533
5128	98400
5128	20793
5129	84358
5129	34994
5129	412
5129	41334
5129	15763
5129	5787
5129	78709
5130	91832
5130	7035
5131	89141
5131	94409
5131	100196
5131	84891
5131	29583
5131	4836
5131	89141
5131	41709
5131	106028
5131	106046
5131	106056
5131	53900
5131	109621
5131	60788
5131	98296
5131	67755
5131	110964
5132	91256
5132	95016
5132	91306
5132	94330
5132	27967
5132	11433
5132	97937
5132	71751
5132	16980
5132	103645
5132	92374
5132	109794
5132	35170
5133	67878
5133	80844
5133	104281
5133	44228
5133	13658
5133	109246
5134	86494
5134	86495
5134	83195
5134	66494
5134	86692
5134	86693
5134	87015
5134	16897
5134	99812
5134	69686
5134	30885
5135	19538
5136	100593
5137	4145
5138	66030
5138	24847
5139	72330
5140	33688
5140	26306
5140	52736
5141	84000
5141	61043
5142	40502
5142	58017
5142	40549
5142	84761
5142	84762
5142	81927
5142	61396
5142	62815
5142	55580
5142	105436
5142	81927
5142	58017
5142	105444
5142	29757
5142	109122
5142	68119
5142	109179
5142	81318
5143	56374
5143	63546
5143	29849
5143	9714
5143	9713
5143	72451
5143	46603
5143	87876
5143	74657
5143	87892
5143	85651
5144	106
5145	42490
5146	9050
5146	4249
5146	37697
5147	90214
5147	103725
5147	96280
5147	108061
5147	61242
5148	11716
5148	46371
5148	93759
5148	21760
5149	104823
5150	1564
5150	35055
5150	36080
5150	14328
5150	89529
5150	34417
5150	70081
5150	21516
5151	96807
5152	85512
5153	30759
5153	94031
5154	9518
5154	8285
5154	85927
5155	62638
5156	72976
5157	50639
5157	34523
5157	576
5158	33107
5158	79279
5159	4444
5159	50885
5159	15728
5159	62153
5159	100937
5160	78889
5161	2900
5162	5177
5162	82423
5162	10197
5162	55825
5162	24015
5162	83015
5162	27880
5162	70495
5162	48602
5162	44308
5162	70937
5162	62847
5162	26951
5163	33506
5163	319
5164	4318
5165	93751
5166	9567
5166	8837
5166	43346
5166	67274
5167	84573
5167	87387
5168	75642
5168	34957
5168	103870
5168	103871
5168	105493
5168	105494
5169	21861
5169	23276
5169	88726
5169	70761
5169	14090
5169	45988
5169	97024
5170	5840
5171	6057
5171	34238
5171	38006
5171	40718
5172	110145
5173	4561
5173	36550
5174	7683
5175	32783
5175	98584
5175	81658
5176	79126
5176	25252
5177	74709
5177	14375
5177	100195
5178	28584
5179	44311
5180	3925
5180	92872
5180	25154
5180	93022
5180	93188
5180	96939
5180	99064
5180	41424
5180	16655
5181	100595
5181	69524
5181	47262
5182	9691
5182	85085
5182	2455
5183	98896
5184	23505
5184	47900
5185	83439
5185	10822
5185	35389
5185	56474
5185	92476
5186	92721
5186	81691
5186	28858
5186	92773
5186	93060
5186	38596
5186	66418
5186	104603
5187	6939
5187	9049
5187	102844
5187	79012
5187	3267
5187	1633
5187	73553
5187	67510
5188	45239
5188	134
5188	52052
5188	72845
5188	68546
5188	50871
5188	1920
5188	84877
5188	2800
5188	80559
5188	13459
5188	22248
5188	15046
5188	4063
5188	81189
5188	19344
5188	84940
5188	2329
5188	5301
5188	29150
5188	67877
5188	54179
5188	99098
5188	68846
5188	230
5188	98885
5188	20275
5188	104317
5188	34667
5188	104928
5188	55118
5189	26581
5189	52548
5189	31430
5189	10281
5189	74209
5189	2185
5190	30759
5190	918
5190	46665
5191	49037
5191	87405
5191	87406
5191	79123
5191	53849
5191	7031
5191	41013
5191	101095
5192	94295
5192	65064
5192	20445
5192	1781
5192	31906
5192	2106
5193	15319
5194	36423
5194	5074
5195	41439
5196	50965
5196	105994
5196	106055
5196	61500
5196	8173
5196	106143
5196	52151
5196	41054
5196	110650
5196	67877
5197	91593
5197	89510
5197	8860
5197	30029
5197	88838
5197	97041
5198	83542
5198	92270
5198	92271
5198	12510
5198	20873
5199	32073
5199	4958
5199	97318
5199	42143
5199	3068
5199	84630
5200	108861
5201	37792
5201	6033
5202	9037
5202	87320
5202	2256
5202	94600
5203	73031
5204	57504
5205	60523
5205	68538
5206	83094
5207	98141
5208	100532
5209	87716
5209	104869
5210	37303
5211	1618
5212	98291
5212	44864
5213	85578
5213	88383
5213	102108
5213	102113
5214	88424
5214	86558
5214	14191
5214	9646
5214	30516
5214	106681
5214	5165
5214	110710
5215	106105
5216	6616
5216	79126
5216	40154
5217	70291
5217	95448
5218	41990
5218	69292
5218	335
5218	6617
5219	90095
5219	55181
5219	12688
5219	2696
5219	17034
5220	22806
5220	104883
5221	88304
5221	95665
5221	95694
5221	25783
5222	59381
5223	29470
5224	84145
5224	97640
5224	81401
5224	108482
5224	76272
5224	29470
5224	69627
5224	80244
5224	101790
5224	17048
5224	82345
5224	71057
5224	63561
5224	30061
5224	39107
5224	26264
5224	98439
5224	109242
5225	83288
5225	85818
5226	72270
5226	1645
5226	65000
5227	77279
5228	106039
5229	93923
5230	34786
5230	8748
5230	88350
5230	3486
5230	18269
5230	104632
5231	98626
5231	54281
5232	80463
5233	3660
5234	84015
5234	17031
5234	94064
5234	55722
5234	46773
5234	33449
5235	6562
5235	65492
5235	97747
5235	21307
5235	48824
5236	41885
5237	85295
5237	85296
5237	35052
5237	94207
5237	32267
5238	30054
5238	10010
5238	100754
5238	106913
5239	9280
5239	100889
5240	87928
5240	87930
5241	52435
5241	1145
5241	10968
5242	51206
5243	22041
5244	20132
5245	13938
5246	88371
5247	23568
5247	25711
5247	67867
5247	90364
5247	74389
5247	17956
5247	96018
5247	36920
5248	45239
5248	1397
5248	23831
5248	96885
5248	46421
5248	41558
5248	356
5248	9719
5248	25928
5249	78289
5250	17488
5251	76352
5251	55594
5252	83570
5252	50687
5252	5828
5253	100203
5253	100204
5254	51741
5255	34032
5256	67848
5256	47222
5256	2696
5256	7538
5257	41576
5257	27775
5257	19344
5258	90607
5258	93915
5258	98031
5259	89751
5260	83867
5261	30247
5261	13413
5262	80631
5263	89723
5263	89724
5264	51600
5265	42272
5266	91348
5267	78192
5268	77908
5268	34727
5268	41459
5268	9328
5268	69506
5268	98114
5268	45476
5268	25665
5268	8458
5268	2536
5268	11997
5268	51429
5269	94206
5270	4318
5271	90851
5271	34417
5271	3739
5272	5118
5272	55793
5272	3085
5272	67877
5273	88288
5274	8808
5274	88673
5275	43090
5275	50932
5275	84567
5276	85175
5277	95482
5278	41337
5278	90117
5279	28881
5279	97738
5279	17618
5280	19797
5280	94312
5280	94872
5281	32252
5281	59309
5282	6945
5282	55426
5283	50714
5283	25549
5284	82906
5284	69292
5284	55967
5284	84069
5284	30484
5284	19604
5284	22918
5284	68918
5284	69292
5284	92253
5284	6196
5284	47
5284	47114
5284	15373
5284	93386
5284	82965
5284	93908
5284	95912
5284	16599
5284	17048
5284	103546
5284	14217
5284	74966
5285	20840
5285	11320
5286	40232
5286	101711
5287	32429
5287	93615
5287	32787
5287	99954
5287	7521
5287	51405
5288	67653
