original_adgroup_id	new_adgroup_id
621318	25807
387716	25808
341075	25809
669098	25810
656430	25811
143718	25812
445847	25813
721380	25814
802713	25815
13738	25816
472338	25817
141795	25818
728041	25819
218335	25820
687525	25821
582163	25822
99174	25823
590168	25824
627471	25825
379364	25826
678930	25827
400261	25828
371509	25829
808754	25830
761733	25831
106636	25832
272031	25833
792851	25834
526359	25835
801106	25836
298884	25837
450967	25838
391728	25839
577209	25840
425125	25841
591845	25842
222717	25843
776791	25844
527437	25845
517615	25846
708095	25847
331042	25848
777988	25849
179815	25850
137165	25851
85253	25852
528471	25853
447698	25854
677388	25855
219705	25856
280688	25857
124338	25858
636796	25859
547604	25860
380378	25861
727031	25862
689952	25863
611883	25864
565741	25865
745087	25866
776017	25867
603406	25868
45462	25869
743921	25870
100315	25871
725888	25872
127541	25873
230881	25874
337522	25875
691771	25876
705836	25877
370265	25878
157738	25879
710691	25880
587146	25881
785630	25882
411442	25883
591257	25884
617176	25885
736168	25886
500018	25887
723937	25888
368938	25889
603353	25890
538890	25891
340429	25892
69183	25893
635090	25894
588930	25895
198041	25896
59263	25897
534989	25898
392683	25899
822683	25900
74880	25901
547350	25902
585617	25903
249784	25904
492226	25905
599020	25906
178815	25907
624146	25908
507387	25909
430230	25910
86026	25911
476462	25912
366493	25913
472567	25914
235908	25915
712863	25916
722260	25917
675500	25918
6508	25919
598443	25920
228523	25921
749978	25922
816179	25923
313988	25924
774769	25925
406813	25926
595736	25927
384050	25928
803818	25929
718277	25930
693290	25931
301580	25932
362821	25933
828485	25934
686162	25935
625670	25936
496551	25937
146727	25938
556095	25939
634609	25940
562542	25941
607768	25942
777147	25943
756032	25944
386774	25945
105103	25946
615421	25947
818656	25948
778145	25949
529674	25950
485225	25951
123563	25952
694315	25953
688030	25954
470308	25955
237522	25956
67875	25957
308053	25958
742160	25959
570843	25960
697084	25961
762342	25962
211165	25963
529246	25964
620041	25965
730513	25966
809810	25967
4533	25968
682228	25969
657173	25970
310399	25971
683909	25972
492180	25973
582429	25974
297615	25975
720232	25976
257589	25977
721559	25978
116367	25979
779233	25980
163543	25981
756520	25982
650739	25983
783947	25984
705738	25985
644444	25986
311435	25987
772418	25988
642393	25989
142717	25990
161768	25991
635877	25992
199646	25993
722947	25994
318840	25995
425665	25996
336195	25997
823274	25998
725353	25999
697124	26000
640138	26001
658051	26002
239791	26003
508764	26004
737196	26005
515560	26006
720272	26007
28658	26008
632978	26009
439669	26010
575419	26011
750451	26012
326734	26013
607223	26014
475690	26015
252774	26016
116882	26017
677842	26018
521519	26019
473746	26020
552798	26021
732580	26022
680090	26023
456087	26024
709342	26025
649164	26026
636502	26027
467038	26028
773232	26029
637428	26030
544546	26031
622900	26032
391749	26033
551323	26034
729834	26035
672466	26036
211445	26037
212659	26038
183523	26039
661785	26040
421323	26041
752936	26042
592002	26043
780405	26044
402813	26045
578109	26046
657592	26047
495497	26048
295400	26049
704685	26050
353871	26051
149392	26052
425094	26053
580516	26054
549068	26055
84982	26056
802750	26057
191494	26058
613255	26059
155641	26060
534690	26061
721351	26062
768748	26063
604626	26064
336449	26065
547891	26066
342363	26067
459687	26068
528873	26069
122316	26070
661441	26071
479163	26072
109455	26073
355497	26074
496596	26075
233949	26076
369740	26077
432482	26078
639209	26079
450050	26080
588814	26081
345201	26082
647089	26083
587306	26084
646935	26085
673740	26086
736068	26087
81029	26088
666978	26089
22204	26090
3184	26091
21443	26092
561022	26093
206436	26094
700311	26095
472313	26096
710605	26097
511378	26098
114907	26099
86869	26100
742594	26101
706096	26102
571619	26103
109371	26104
609263	26105
424957	26106
48669	26107
662972	26108
583939	26109
540028	26110
135948	26111
774910	26112
169665	26113
377682	26114
522613	26115
527989	26116
631396	26117
130464	26118
699752	26119
382158	26120
382157	26121
185903	26122
797451	26123
182371	26124
609998	26125
723024	26126
449028	26127
336173	26128
263650	26129
56636	26130
630886	26131
235869	26132
752615	26133
319707	26134
295476	26135
352824	26136
467584	26137
202714	26138
243076	26139
29258	26140
602589	26141
506147	26142
363529	26143
685795	26144
28403	26145
540292	26146
651822	26147
331353	26148
220286	26149
582504	26150
390161	26151
544497	26152
605761	26153
441181	26154
16617	26155
760535	26156
447009	26157
827337	26158
497142	26159
167994	26160
794471	26161
606336	26162
656773	26163
690675	26164
607765	26165
685498	26166
606394	26167
545341	26168
578810	26169
789391	26170
4263	26171
123427	26172
532948	26173
739755	26174
346575	26175
809704	26176
627765	26177
698155	26178
751976	26179
131713	26180
378652	26181
393140	26182
680472	26183
455726	26184
676242	26185
762259	26186
581592	26187
554593	26188
612484	26189
137813	26190
15779	26191
84782	26192
633871	26193
719962	26194
721776	26195
488311	26196
236919	26197
246897	26198
402593	26199
565656	26200
646105	26201
677870	26202
404620	26203
558277	26204
826195	26205
643818	26206
282865	26207
665712	26208
449087	26209
468561	26210
658565	26211
233245	26212
481711	26213
429885	26214
603247	26215
485200	26216
541521	26217
626612	26218
87990	26219
747854	26220
645595	26221
510160	26222
546497	26223
535837	26224
735161	26225
659163	26226
299707	26227
618965	26228
519801	26229
148286	26230
602303	26231
558325	26232
506667	26233
723912	26234
519902	26235
766211	26236
466404	26237
397792	26238
380021	26239
7295	26240
655196	26241
635799	26242
422458	26243
475713	26244
90275	26245
310934	26246
324264	26247
336817	26248
541246	26249
515166	26250
324883	26251
297104	26252
670848	26253
660219	26254
242928	26255
503296	26256
466605	26257
312423	26258
619353	26259
582752	26260
638910	26261
510461	26262
363206	26263
737479	26264
135044	26265
633131	26266
22921	26267
428005	26268
743669	26269
444689	26270
620865	26271
577754	26272
812898	26273
203205	26274
348331	26275
726899	26276
418399	26277
447717	26278
261111	26279
659089	26280
105818	26281
554935	26282
622630	26283
466581	26284
345196	26285
20715	26286
635538	26287
417133	26288
656424	26289
598272	26290
392039	26291
763415	26292
421459	26293
548069	26294
167602	26295
228840	26296
248594	26297
43548	26298
101088	26299
525352	26300
533333	26301
389224	26302
748834	26303
97294	26304
182255	26305
681295	26306
591654	26307
629213	26308
826691	26309
124824	26310
829528	26311
163922	26312
191413	26313
497266	26314
122590	26315
159192	26316
494328	26317
656493	26318
163650	26319
419344	26320
630119	26321
162524	26322
219753	26323
750949	26324
766830	26325
391044	26326
125552	26327
589998	26328
515496	26329
645551	26330
388904	26331
99498	26332
794841	26333
225622	26334
142287	26335
728355	26336
367734	26337
176630	26338
119398	26339
606446	26340
424700	26341
126325	26342
518595	26343
380717	26344
671638	26345
347657	26346
95277	26347
762697	26348
499518	26349
824629	26350
246441	26351
344303	26352
712156	26353
632040	26354
521941	26355
640247	26356
400615	26357
75556	26358
303367	26359
513147	26360
141203	26361
68426	26362
54219	26363
591961	26364
447310	26365
773287	26366
565799	26367
634555	26368
761484	26369
223315	26370
503878	26371
722143	26372
575660	26373
288876	26374
614017	26375
543344	26376
199920	26377
183827	26378
569476	26379
211897	26380
437617	26381
666979	26382
772265	26383
538935	26384
622649	26385
373373	26386
580923	26387
385825	26388
51092	26389
650718	26390
223689	26391
541355	26392
531341	26393
304100	26394
346661	26395
526732	26396
344975	26397
80640	26398
288668	26399
377687	26400
498902	26401
48756	26402
264788	26403
119676	26404
131756	26405
83234	26406
461221	26407
703798	26408
129897	26409
733810	26410
703143	26411
297088	26412
765017	26413
586471	26414
676302	26415
820227	26416
47654	26417
769274	26418
697135	26419
674300	26420
681856	26421
806457	26422
513559	26423
515983	26424
791407	26425
752102	26426
323807	26427
212529	26428
768001	26429
295903	26430
462044	26431
601732	26432
782182	26433
192389	26434
427571	26435
733535	26436
223241	26437
777995	26438
159873	26439
53297	26440
702339	26441
339042	26442
506907	26443
296365	26444
399021	26445
383207	26446
134356	26447
385734	26448
477874	26449
810061	26450
217797	26451
303572	26452
720908	26453
527341	26454
434874	26455
238661	26456
637333	26457
380904	26458
307260	26459
393252	26460
545239	26461
116392	26462
245891	26463
427483	26464
711286	26465
762594	26466
147964	26467
274733	26468
590507	26469
181472	26470
653549	26471
245638	26472
306839	26473
559025	26474
782468	26475
624395	26476
70392	26477
146584	26478
493680	26479
115901	26480
739686	26481
763786	26482
290693	26483
660655	26484
62623	26485
2392	26486
621786	26487
632894	26488
810879	26489
496237	26490
431610	26491
628346	26492
382847	26493
333980	26494
328485	26495
270823	26496
595778	26497
820420	26498
705215	26499
354967	26500
182041	26501
46549	26502
175624	26503
709383	26504
104566	26505
522996	26506
827077	26507
518420	26508
710083	26509
338072	26510
534231	26511
146736	26512
797680	26513
233085	26514
791536	26515
291702	26516
732969	26517
697618	26518
89944	26519
210810	26520
682106	26521
742270	26522
327673	26523
136096	26524
175294	26525
626013	26526
579039	26527
561298	26528
417118	26529
24927	26530
577759	26531
208428	26532
379479	26533
790513	26534
431307	26535
336336	26536
314859	26537
653336	26538
77259	26539
679314	26540
706233	26541
77547	26542
743022	26543
358282	26544
538698	26545
599259	26546
498157	26547
324237	26548
491464	26549
337977	26550
651274	26551
424626	26552
400562	26553
634985	26554
579282	26555
264223	26556
523881	26557
190108	26558
74756	26559
335859	26560
557825	26561
536060	26562
691976	26563
765762	26564
671291	26565
397960	26566
699136	26567
402190	26568
114966	26569
531667	26570
696676	26571
314545	26572
191522	26573
462579	26574
818801	26575
780004	26576
510462	26577
819187	26578
181188	26579
829221	26580
422659	26581
148406	26582
530821	26583
760754	26584
63062	26585
599546	26586
511097	26587
457289	26588
202642	26589
173370	26590
317295	26591
769157	26592
219649	26593
757182	26594
386884	26595
525169	26596
14279	26597
531245	26598
150282	26599
752094	26600
265865	26601
471901	26602
565172	26603
745697	26604
237544	26605
589997	26606
210233	26607
721090	26608
305748	26609
78342	26610
656107	26611
440744	26612
795503	26613
571219	26614
405269	26615
443409	26616
715351	26617
698056	26618
633883	26619
509085	26620
689138	26621
470453	26622
296017	26623
211460	26624
46080	26625
666224	26626
713218	26627
651970	26628
726526	26629
223789	26630
119376	26631
467906	26632
768665	26633
575704	26634
432965	26635
686922	26636
556921	26637
654592	26638
636122	26639
671757	26640
430078	26641
534851	26642
634938	26643
251680	26644
456778	26645
131318	26646
487020	26647
680696	26648
796720	26649
649312	26650
497587	26651
248468	26652
563937	26653
49064	26654
185246	26655
543644	26656
499313	26657
615806	26658
96625	26659
34654	26660
287540	26661
759299	26662
687574	26663
648709	26664
573209	26665
183865	26666
137455	26667
674317	26668
543084	26669
473622	26670
775246	26671
57864	26672
772334	26673
733068	26674
357692	26675
110953	26676
103341	26677
131749	26678
24008	26679
814472	26680
372428	26681
258328	26682
211554	26683
714032	26684
574611	26685
48317	26686
723295	26687
597095	26688
347964	26689
799371	26690
701299	26691
544360	26692
626600	26693
494155	26694
277749	26695
623119	26696
628563	26697
195356	26698
254901	26699
557645	26700
509173	26701
497195	26702
385964	26703
152184	26704
738766	26705
494386	26706
761655	26707
469876	26708
375966	26709
662518	26710
768454	26711
435861	26712
288117	26713
198976	26714
737988	26715
656955	26716
701142	26717
593997	26718
117052	26719
242460	26720
139449	26721
247708	26722
497970	26723
190557	26724
621719	26725
521092	26726
418010	26727
64707	26728
285432	26729
470773	26730
380060	26731
234268	26732
603819	26733
686306	26734
522949	26735
120054	26736
705532	26737
332870	26738
598301	26739
319072	26740
180504	26741
729929	26742
149572	26743
379170	26744
745826	26745
740421	26746
793010	26747
475206	26748
638731	26749
555101	26750
754263	26751
770009	26752
630769	26753
408450	26754
752175	26755
340176	26756
732620	26757
131399	26758
577521	26759
482463	26760
570513	26761
22100	26762
738855	26763
284397	26764
726180	26765
179372	26766
541377	26767
184176	26768
414309	26769
573697	26770
347898	26771
188922	26772
207589	26773
683460	26774
594909	26775
380872	26776
384205	26777
432120	26778
726230	26779
349899	26780
455289	26781
324836	26782
607117	26783
615776	26784
607800	26785
658086	26786
306000	26787
399948	26788
139922	26789
680620	26790
152477	26791
626715	26792
702759	26793
327265	26794
429467	26795
792859	26796
208223	26797
405836	26798
667021	26799
473974	26800
499659	26801
716646	26802
709409	26803
759107	26804
501518	26805
571686	26806
37758	26807
324691	26808
167070	26809
809231	26810
665929	26811
663550	26812
594097	26813
535467	26814
431331	26815
549718	26816
333426	26817
401691	26818
489007	26819
685140	26820
593187	26821
182055	26822
169567	26823
499150	26824
603323	26825
657789	26826
567739	26827
100236	26828
191849	26829
710925	26830
729485	26831
451685	26832
130982	26833
722757	26834
1764	26835
259757	26836
523661	26837
614256	26838
500947	26839
502657	26840
477959	26841
722172	26842
494222	26843
301994	26844
656514	26845
650338	26846
680973	26847
663759	26848
504612	26849
703897	26850
141018	26851
490191	26852
798015	26853
553304	26854
693671	26855
420349	26856
97992	26857
161032	26858
606342	26859
824477	26860
113739	26861
561384	26862
623055	26863
277987	26864
508757	26865
705271	26866
478999	26867
553390	26868
551903	26869
104548	26870
823856	26871
105959	26872
225366	26873
474003	26874
799094	26875
335846	26876
708025	26877
787737	26878
649917	26879
465267	26880
348483	26881
682493	26882
609727	26883
458642	26884
360900	26885
712002	26886
540445	26887
48631	26888
295317	26889
502237	26890
401108	26891
519935	26892
349158	26893
298375	26894
248551	26895
648927	26896
614327	26897
588153	26898
95044	26899
185278	26900
268248	26901
45426	26902
656138	26903
762975	26904
141719	26905
674385	26906
24411	26907
633678	26908
739396	26909
283852	26910
109596	26911
406158	26912
551605	26913
539667	26914
689081	26915
212787	26916
131657	26917
700301	26918
371878	26919
536594	26920
597352	26921
462391	26922
504852	26923
717130	26924
572576	26925
614030	26926
730853	26927
108698	26928
297229	26929
601786	26930
390703	26931
623268	26932
616190	26933
796874	26934
479021	26935
509795	26936
103831	26937
639910	26938
368743	26939
703920	26940
101501	26941
240364	26942
382404	26943
676691	26944
646940	26945
721792	26946
548620	26947
676864	26948
585101	26949
808728	26950
285819	26951
215294	26952
611597	26953
651000	26954
117401	26955
797281	26956
181520	26957
335443	26958
622316	26959
718204	26960
493519	26961
625297	26962
389251	26963
222364	26964
703726	26965
481663	26966
279406	26967
695379	26968
808665	26969
652735	26970
435302	26971
657930	26972
390976	26973
136084	26974
572142	26975
808664	26976
808667	26977
612857	26978
331848	26979
100090	26980
750845	26981
672367	26982
442597	26983
635359	26984
443940	26985
352681	26986
702266	26987
667343	26988
246888	26989
187766	26990
737364	26991
258500	26992
665124	26993
291536	26994
757652	26995
183671	26996
284216	26997
405798	26998
443783	26999
46046	27000
467644	27001
499639	27002
392303	27003
747863	27004
319820	27005
372680	27006
217565	27007
606087	27008
588088	27009
16882	27010
77715	27011
450461	27012
151179	27013
571937	27014
409384	27015
501692	27016
324972	27017
232748	27018
687493	27019
569714	27020
423830	27021
134151	27022
496615	27023
621373	27024
48834	27025
142619	27026
516614	27027
682907	27028
142117	27029
258436	27030
435599	27031
628961	27032
798187	27033
663610	27034
107614	27035
638551	27036
258185	27037
291829	27038
202845	27039
269003	27040
241030	27041
230083	27042
536270	27043
600157	27044
465792	27045
502988	27046
525410	27047
99992	27048
308342	27049
717781	27050
667756	27051
574664	27052
581971	27053
602779	27054
621907	27055
504388	27056
802187	27057
29741	27058
432593	27059
403433	27060
577851	27061
503131	27062
717808	27063
543053	27064
207359	27065
495663	27066
703946	27067
380547	27068
621564	27069
783176	27070
292742	27071
539994	27072
689591	27073
122964	27074
152182	27075
499194	27076
706530	27077
318578	27078
602648	27079
745836	27080
520148	27081
749441	27082
725364	27083
292947	27084
508799	27085
549111	27086
182724	27087
506865	27088
539477	27089
624097	27090
512579	27091
605603	27092
423333	27093
605395	27094
721089	27095
445293	27096
611743	27097
682252	27098
208166	27099
271528	27100
762938	27101
239029	27102
673564	27103
733507	27104
325598	27105
659793	27106
174265	27107
736491	27108
142038	27109
770357	27110
79662	27111
623844	27112
158117	27113
383424	27114
341818	27115
306554	27116
114372	27117
497221	27118
643080	27119
505491	27120
722322	27121
28921	27122
739833	27123
573642	27124
390708	27125
108206	27126
59890	27127
92065	27128
411498	27129
790707	27130
572011	27131
450364	27132
287171	27133
348539	27134
353858	27135
553681	27136
358930	27137
338642	27138
650490	27139
490826	27140
169622	27141
118967	27142
83869	27143
159106	27144
52672	27145
307857	27146
403935	27147
632410	27148
742249	27149
569889	27150
709277	27151
496661	27152
639674	27153
436481	27154
810024	27155
384365	27156
124684	27157
366578	27158
593162	27159
627750	27160
646216	27161
220853	27162
608037	27163
667062	27164
453964	27165
43181	27166
4349	27167
608766	27168
552523	27169
649141	27170
564513	27171
799058	27172
753145	27173
509129	27174
198394	27175
401098	27176
687384	27177
342502	27178
580288	27179
378599	27180
439269	27181
647691	27182
190063	27183
86740	27184
539399	27185
697370	27186
627992	27187
732820	27188
628185	27189
655491	27190
185209	27191
403338	27192
425346	27193
396598	27194
338380	27195
539150	27196
244350	27197
6298	27198
345485	27199
211800	27200
587102	27201
98369	27202
568041	27203
386799	27204
30631	27205
808546	27206
687380	27207
801300	27208
47449	27209
317303	27210
654287	27211
670322	27212
141691	27213
493759	27214
816489	27215
642338	27216
356498	27217
443110	27218
495579	27219
693515	27220
121140	27221
722420	27222
389149	27223
539015	27224
96486	27225
263080	27226
538991	27227
346740	27228
486318	27229
439273	27230
448313	27231
423873	27232
229956	27233
366831	27234
318280	27235
691330	27236
485043	27237
627020	27238
652604	27239
434975	27240
397622	27241
156003	27242
616598	27243
633527	27244
306180	27245
688271	27246
101234	27247
774869	27248
516022	27249
198522	27250
685695	27251
288503	27252
635649	27253
707984	27254
709320	27255
677420	27256
686678	27257
54932	27258
794472	27259
200566	27260
495947	27261
105454	27262
297986	27263
703090	27264
40301	27265
138380	27266
721266	27267
719759	27268
70309	27269
705184	27270
781618	27271
671753	27272
318531	27273
383657	27274
161344	27275
721150	27276
689475	27277
718530	27278
648256	27279
709819	27280
630772	27281
316323	27282
95908	27283
219768	27284
766896	27285
392170	27286
608304	27287
448480	27288
64270	27289
560318	27290
290587	27291
163876	27292
96836	27293
250966	27294
66564	27295
781874	27296
156616	27297
294946	27298
789803	27299
566181	27300
229358	27301
627679	27302
719846	27303
410248	27304
389557	27305
492042	27306
208661	27307
52631	27308
426790	27309
662898	27310
589112	27311
411104	27312
390076	27313
157059	27314
393056	27315
478267	27316
711046	27317
468396	27318
26034	27319
410658	27320
640640	27321
291269	27322
630557	27323
198762	27324
551738	27325
781754	27326
709881	27327
202965	27328
800859	27329
301509	27330
424932	27331
743754	27332
497212	27333
701113	27334
580106	27335
475305	27336
490552	27337
654313	27338
388022	27339
233410	27340
349372	27341
655670	27342
318007	27343
279281	27344
326825	27345
210284	27346
419587	27347
427675	27348
708291	27349
407737	27350
563429	27351
498782	27352
629289	27353
344510	27354
643041	27355
611882	27356
623682	27357
585347	27358
294688	27359
461592	27360
619363	27361
458302	27362
308010	27363
26411	27364
641544	27365
525477	27366
417430	27367
529698	27368
545520	27369
387738	27370
508639	27371
705972	27372
550864	27373
210788	27374
500765	27375
555657	27376
272173	27377
325223	27378
262961	27379
632820	27380
481249	27381
562026	27382
520697	27383
207108	27384
575936	27385
590211	27386
659497	27387
522665	27388
106143	27389
581749	27390
464730	27391
185593	27392
101262	27393
346054	27394
107084	27395
34986	27396
198116	27397
620999	27398
768659	27399
452134	27400
277296	27401
687858	27402
356639	27403
377575	27404
368510	27405
321835	27406
240940	27407
616569	27408
682155	27409
494242	27410
505913	27411
771265	27412
701269	27413
605143	27414
792326	27415
487210	27416
192372	27417
129653	27418
407291	27419
776272	27420
650247	27421
107334	27422
753411	27423
18842	27424
333282	27425
714991	27426
220231	27427
462384	27428
445074	27429
770005	27430
313671	27431
772245	27432
631637	27433
250828	27434
104606	27435
23653	27436
248619	27437
82881	27438
513744	27439
770380	27440
422461	27441
616679	27442
527203	27443
750783	27444
814197	27445
591071	27446
561937	27447
408001	27448
77022	27449
440677	27450
749451	27451
343085	27452
354376	27453
413307	27454
561007	27455
379158	27456
459775	27457
490690	27458
505292	27459
379621	27460
58347	27461
10338	27462
703232	27463
592910	27464
495640	27465
356517	27466
556483	27467
723604	27468
336775	27469
293401	27470
504971	27471
675006	27472
187238	27473
479070	27474
768984	27475
387275	27476
19000	27477
394425	27478
346279	27479
271841	27480
344870	27481
198755	27482
166074	27483
361866	27484
323829	27485
106793	27486
177175	27487
498271	27488
564018	27489
545468	27490
198380	27491
80967	27492
636483	27493
472011	27494
359048	27495
670854	27496
786450	27497
705965	27498
184293	27499
159542	27500
180829	27501
763708	27502
560459	27503
414182	27504
241842	27505
369405	27506
736612	27507
588142	27508
158844	27509
491954	27510
64066	27511
399516	27512
745029	27513
565146	27514
573278	27515
449637	27516
435106	27517
383092	27518
658220	27519
120730	27520
86069	27521
372982	27522
371808	27523
451196	27524
645569	27525
350698	27526
590176	27527
100193	27528
215765	27529
223769	27530
602	27531
752791	27532
686194	27533
276194	27534
257185	27535
482430	27536
696454	27537
660553	27538
776018	27539
395133	27540
274592	27541
364185	27542
667978	27543
670856	27544
569413	27545
636349	27546
246523	27547
287575	27548
516437	27549
807340	27550
191714	27551
561386	27552
683041	27553
700073	27554
734962	27555
709079	27556
692896	27557
531889	27558
691505	27559
518369	27560
671256	27561
582611	27562
393841	27563
813680	27564
344993	27565
353189	27566
556129	27567
646357	27568
332705	27569
148670	27570
298801	27571
421303	27572
69144	27573
297128	27574
609830	27575
723460	27576
475912	27577
435123	27578
346019	27579
691796	27580
161104	27581
184933	27582
11268	27583
619229	27584
708325	27585
687670	27586
487095	27587
528047	27588
605103	27589
496520	27590
734265	27591
527424	27592
794593	27593
210215	27594
55277	27595
538452	27596
366020	27597
424066	27598
34873	27599
234707	27600
714613	27601
146622	27602
310564	27603
248433	27604
473873	27605
521758	27606
161312	27607
812602	27608
380249	27609
795054	27610
404041	27611
131902	27612
760455	27613
668947	27614
170409	27615
328057	27616
524077	27617
374355	27618
237363	27619
160111	27620
56850	27621
210196	27622
326401	27623
87121	27624
160423	27625
582199	27626
402925	27627
575027	27628
705233	27629
366664	27630
113959	27631
117546	27632
618737	27633
357185	27634
603092	27635
661622	27636
347240	27637
769683	27638
434079	27639
512752	27640
707968	27641
696598	27642
450186	27643
536524	27644
63852	27645
718458	27646
528354	27647
439485	27648
714228	27649
479994	27650
677477	27651
318690	27652
676248	27653
636867	27654
180412	27655
432164	27656
225685	27657
823483	27658
564797	27659
583170	27660
690119	27661
282692	27662
728766	27663
603867	27664
69507	27665
767184	27666
308521	27667
704103	27668
105380	27669
605378	27670
469918	27671
506151	27672
601054	27673
651593	27674
564401	27675
802008	27676
648336	27677
236078	27678
125770	27679
590738	27680
305863	27681
565030	27682
14190	27683
218143	27684
533050	27685
398835	27686
342891	27687
332487	27688
617049	27689
590559	27690
693079	27691
144298	27692
501232	27693
716033	27694
549079	27695
494490	27696
190217	27697
478134	27698
102535	27699
624910	27700
688744	27701
438363	27702
749416	27703
477558	27704
235967	27705
165071	27706
426542	27707
800465	27708
322567	27709
251336	27710
679205	27711
307706	27712
736185	27713
435652	27714
793467	27715
38274	27716
606023	27717
491115	27718
137853	27719
437831	27720
366334	27721
456286	27722
649616	27723
730592	27724
33695	27725
138798	27726
647419	27727
99993	27728
480930	27729
566325	27730
432726	27731
649883	27732
602678	27733
291670	27734
618302	27735
595857	27736
689856	27737
328347	27738
572826	27739
148256	27740
233936	27741
216521	27742
692643	27743
571166	27744
372457	27745
240091	27746
155608	27747
556808	27748
201091	27749
706362	27750
695259	27751
33236	27752
369673	27753
647184	27754
570362	27755
132351	27756
666428	27757
556320	27758
550607	27759
548932	27760
338096	27761
386928	27762
392311	27763
218475	27764
463692	27765
11246	27766
24373	27767
634107	27768
600249	27769
39649	27770
538221	27771
406556	27772
112143	27773
108207	27774
726906	27775
673520	27776
296644	27777
655038	27778
691381	27779
473617	27780
462417	27781
491275	27782
307447	27783
172981	27784
630182	27785
685655	27786
251749	27787
723544	27788
656324	27789
708362	27790
70068	27791
717873	27792
728660	27793
279577	27794
505631	27795
778815	27796
573752	27797
322049	27798
608678	27799
440091	27800
603687	27801
654767	27802
508595	27803
588733	27804
74699	27805
41895	27806
290975	27807
668855	27808
735881	27809
495081	27810
486596	27811
785312	27812
126810	27813
584897	27814
612710	27815
371221	27816
483978	27817
533808	27818
450579	27819
458990	27820
463696	27821
640792	27822
482558	27823
686427	27824
589783	27825
587854	27826
507707	27827
654267	27828
720802	27829
159835	27830
374046	27831
392567	27832
311676	27833
733366	27834
792741	27835
378285	27836
153083	27837
333029	27838
146919	27839
731041	27840
818374	27841
725850	27842
655341	27843
187808	27844
769297	27845
577564	27846
393438	27847
459175	27848
618297	27849
395649	27850
275070	27851
37231	27852
250050	27853
357112	27854
599701	27855
239168	27856
615945	27857
140304	27858
153519	27859
210360	27860
752227	27861
530438	27862
808153	27863
100513	27864
278814	27865
271535	27866
65468	27867
219967	27868
279413	27869
272738	27870
69572	27871
670430	27872
565452	27873
650188	27874
449760	27875
505788	27876
515337	27877
709990	27878
590391	27879
34224	27880
276438	27881
422816	27882
605483	27883
126986	27884
297322	27885
690114	27886
456213	27887
737333	27888
630104	27889
533460	27890
37384	27891
472382	27892
824329	27893
236503	27894
671940	27895
736301	27896
732386	27897
154360	27898
195081	27899
491232	27900
94718	27901
501836	27902
48363	27903
122744	27904
466118	27905
443969	27906
316511	27907
417785	27908
149602	27909
612713	27910
627285	27911
771131	27912
407906	27913
678129	27914
311920	27915
505501	27916
312596	27917
641140	27918
230815	27919
428744	27920
634701	27921
182216	27922
592279	27923
605021	27924
739039	27925
428933	27926
705990	27927
676234	27928
775099	27929
648894	27930
592364	27931
179867	27932
202967	27933
676438	27934
400397	27935
246109	27936
258469	27937
59019	27938
48551	27939
749801	27940
773122	27941
550870	27942
427884	27943
100757	27944
709519	27945
587860	27946
449269	27947
577185	27948
234264	27949
735477	27950
668968	27951
46343	27952
825952	27953
302327	27954
753000	27955
495467	27956
537333	27957
481491	27958
482451	27959
660969	27960
457729	27961
714256	27962
78505	27963
730203	27964
529156	27965
130744	27966
513632	27967
390839	27968
111455	27969
412218	27970
641742	27971
720600	27972
432669	27973
357505	27974
194451	27975
130494	27976
384074	27977
173226	27978
681901	27979
456873	27980
415227	27981
297397	27982
301320	27983
202555	27984
770914	27985
243823	27986
633427	27987
540840	27988
151320	27989
687446	27990
206305	27991
631465	27992
323766	27993
100432	27994
511304	27995
295197	27996
846553	27997
519289	27998
519842	27999
441234	28000
110683	28001
512253	28002
121413	28003
796376	28004
544723	28005
769993	28006
556700	28007
370455	28008
306092	28009
409327	28010
192581	28011
690893	28012
48287	28013
381308	28014
502254	28015
556190	28016
548851	28017
552851	28018
633566	28019
173543	28020
172549	28021
562123	28022
623514	28023
654899	28024
574457	28025
418069	28026
687066	28027
117968	28028
515562	28029
705183	28030
572893	28031
582948	28032
728548	28033
157654	28034
449200	28035
513650	28036
772030	28037
709413	28038
381061	28039
63021	28040
315673	28041
576953	28042
609044	28043
642760	28044
449889	28045
586372	28046
525797	28047
544946	28048
332093	28049
770693	28050
492198	28051
641630	28052
129389	28053
501462	28054
321297	28055
673242	28056
102662	28057
828146	28058
591379	28059
303682	28060
287331	28061
31523	28062
662868	28063
704266	28064
345345	28065
716878	28066
720402	28067
775451	28068
502117	28069
579829	28070
800060	28071
754929	28072
570284	28073
675683	28074
305604	28075
599738	28076
531686	28077
653909	28078
138540	28079
665161	28080
651711	28081
360766	28082
594715	28083
695120	28084
756319	28085
334440	28086
591113	28087
440322	28088
361315	28089
81837	28090
515898	28091
810659	28092
448607	28093
466129	28094
477977	28095
484553	28096
395123	28097
589669	28098
742720	28099
676579	28100
614149	28101
592144	28102
273457	28103
704445	28104
20124	28105
756727	28106
413241	28107
657765	28108
391009	28109
802246	28110
614126	28111
393096	28112
314820	28113
446325	28114
732975	28115
649197	28116
326506	28117
677784	28118
91384	28119
714783	28120
25970	28121
276087	28122
560076	28123
529831	28124
657994	28125
679240	28126
626891	28127
20838	28128
664031	28129
504808	28130
763543	28131
802256	28132
615088	28133
712914	28134
597375	28135
776230	28136
